codice_cliente,Luogo di Residenza,Indirizzo,Metratura,Sistema_Allarme
15104,Corbara,"Corso Vittorio Emanuele II, 131",167,False
15108,Milano,"Via Dante, 12",127,False
15110,Bari,"Via Amendola, 172",204,False
15112,Firenze,"Via Ghibellina, 70",76,False
15113,Gaiofana,"Corso Vittorio Emanuele II, 3",95,False
15115,Villa Carcina,"Piazza Duomo, 43",89,True
15116,Venezia,"Campo Santa Margherita, 3019",212,True
15117,Torino,"Corso Francia, 123",196,True
15118,Bergamo,"Via Pignolo, 123",227,False
15119,Trieste,"Piazza dell'Unità d'Italia, 4",99,False
15120,Orbetello Scalo,"Via Verdi, 145",72,False
15123,Bari,"Via Nicolai, 15",114,False
15124,Bussi Officine,"Via Dante, 124",142,False
15125,Raossi,"Corso Umberto, 11",74,True
15129,Nesso,"Piazza Duomo, 125",251,False
15132,Bari,"Via Argiro, 93",180,False
15133,Stramentizzo,"Via Mazzini, 68",88,False
15134,Napoli,"Via Scarlatti, 88",163,True
15135,Summonte,"Piazza Duomo, 11",229,True
15136,Brescia,"Via Mazzini, 68",156,False
15138,Capparuccia,"Via Cavour, 133",159,False
15142,Sant'Antonio Di Pontecagnano,"Corso Umberto, 100",175,False
15143,Bruere,"Piazza della Repubblica, 117",124,False
15144,Lastra A Signa,"Via Garibaldi, 11",101,False
15145,Siderno Superiore,"Via Nazionale, 27",103,False
15146,Brescia,"Piazza Vittoria, 1",135,False
15149,Castiglione Delle Stiviere,"Corso Vittorio Emanuele II, 71",167,False
15152,Firenze,"Via Maggio, 18",171,False
15153,Venezia,"Lista di Spagna, 168",162,False
15154,Parzanica,"Via Verdi, 97",82,True
15155,Visone,"Via Marconi, 94",144,False
15156,Bergamo,"Via Angelo Mai, 5",165,False
15157,Tofe,"Via Mazzini, 133",212,True
15160,Trieste,"Viale XX Settembre, 28",76,False
15161,Casalazara,"Via Marconi, 58",118,True
15162,Bergamo,"Via Torquato Tasso, 36",200,True
15164,Ancona,"Via Marconi, 91",110,False
15165,Pawigl,"Corso Umberto, 125",109,False
15166,Firenze,"Via Faenza, 56",132,False
15167,Vicoboneghisio,"Via Roma, 129",221,False
15168,Partanna,"Via Dante, 113",155,False
15172,Poggio Di Roio,"Via Verdi, 59",118,True
15174,Reggio Calabria,"Via Tommaso Campanella, 63",145,False
15175,Genova,"Corso Italia, 12",138,False
15177,Isasca,"Via Cavour, 39",110,False
15179,Gudo Visconti,"Via Verdi, 41",102,False
15180,Firenze,"Via Ghibellina, 70",131,False
15182,Napoli,"Via dei Mille, 40",126,True
15183,Torino,"Via Santa Teresa, 5",123,False
15187,Fai Della Paganella,"Corso Italia, 59",120,False
15192,Balzola,"Via Matteotti, 85",150,False
15194,Torino,"Via Maria Vittoria, 3",252,False
15195,Genova,"Via Balbi, 10",66,False
15196,Venezia,"Calle della Mandola, 3703",244,True
15197,Tabaccaro,"Piazza della Repubblica, 123",130,False
15198,Piandisetta,"Via Cavour, 42",110,False
15199,Trieste,"Piazza Goldoni, 10",123,False
15200,Napoli,"Corso Vittorio Emanuele, 292",192,False
15201,Bergamo,"Via XX Settembre, 91",168,False
15202,Firenze,"Via Por Santa Maria, 17",126,False
15203,Trieste,"Via Carducci, 5",100,False
15208,Campolongo Maggiore,"Via Dante, 147",137,False
15211,Firenze,"Piazza della Repubblica, 1",131,True
15214,Filogaso,"Via Dante, 132",156,False
15217,Sestino,"Via Garibaldi, 147",115,False
15218,Venezia,"Calle Vallaresso, 1332",95,True
15220,Olivetta San Michele,"Via Garibaldi, 43",193,False
15221,Bari,"Lungomare Nazario Sauro, 15",153,False
15222,Valpelline,"Via Verdi, 133",120,False
15225,Napoli,"Via Luca Giordano, 32",132,False
15228,Pasiano Di Pordenone,"Via Roma, 73",123,True
15230,Firenze,"Via Calzaiuoli, 50",139,True
15231,Bergamo,"Via Borfuro, 6",271,False
15233,Altrei,"Via Kennedy, 121",98,False
15234,Genova,"Via di Sottoripa, 7",96,True
15236,Bari,"Corso Cavour, 24",144,False
15238,Genova,"Via Colombo, 1",151,False
15239,Milano,"Via Cusani, 10",130,True
15240,Dogna,"Via Matteotti, 37",125,False
15241,Cornuda,"Via Verdi, 131",137,False
15243,Quartucciu,"Via Vittorio Emanuele, 43",85,False
15244,Molazzana,"Via Nazionale, 117",116,True
15245,Trieste,"Corso Cavour, 7",67,False
15246,Torino,"Via Bertola, 34",75,False
15248,Ancona,"Via Mazzini, 59",154,False
15251,Roncogno,"Via Marconi, 99",80,False
15252,Como,"Via Dante, 28",109,False
15253,Napoli,"Via Toledo, 256",123,True
15255,Donigala Fenughedu,"Via Cavour, 134",95,False
15256,Napoli,"Via San Gregorio Armeno, 8",136,False
15257,Gavazzo Nuova,"Via Matteotti, 39",139,False
15258,Botrugno,"Corso Italia, 46",136,True
15260,Banchette,"Piazza della Repubblica, 10",123,False
15261,Bari,"Via Cognetti, 8",77,True
15262,Trieste,"Via Mazzini, 21",124,False
15263,Napoli,"Via San Gregorio Armeno, 8",250,False
15265,Napoli,"Via Sanfelice, 17",175,True
15267,Como,"Corso Italia, 24",131,False
15269,Sule',"Piazza della Repubblica, 34",125,False
15270,Napoli,"Via dei Mille, 40",134,False
15271,Brescia,"Via San Faustino, 13",216,False
15272,Firenze,"Via de' Tornabuoni, 19",108,False
15273,San Severino,"Via Matteotti, 134",160,False
15274,Brescia,"Via Tosio, 12",129,False
15275,Napoli,"Via Scarlatti, 88",110,True
15280,Bari,"Via Roberto da Bari, 85",149,False
15281,Cerasolo,"Via Garibaldi, 136",193,False
15282,Como,"Via Matteotti, 59",135,True
15283,Bari,"Via Imbriani, 19",107,True
15284,Venezia,"Calle della Mandola, 3703",75,False
15287,Limbadi,"Via Marconi, 90",225,False
15289,Bergamo,"Via Angelo Mai, 5",194,False
15291,Grottaglie,"Corso Italia, 109",149,False
15293,Napoli,"Via Caracciolo, 45",113,True
15294,Milano,"Corso Sempione, 34",236,True
15296,Ventimiglia Di Sicilia,"Piazza della Repubblica, 60",216,False
15297,Goriano Valli,"Via Mazzini, 73",122,False
15298,Arenella,"Via Matteotti, 66",136,False
15300,Ancona,"Via Cavour, 2",168,False
15301,Torre A Mare,"Via Roma, 148",99,False
15302,Postioma,"Corso Vittorio Emanuele II, 31",241,False
15303,Riace Marina,"Corso Vittorio Emanuele II, 2",181,False
15306,San Colombano Di Meldola,"Via Marconi, 53",139,True
15308,Ancona,"Via Nazionale, 105",114,False
15312,Lecce,"Via Umberto I, 13",110,False
15313,Bari,"Corso Vittorio Emanuele II, 11",211,False
15317,Napoli,"Via Caracciolo, 45",75,False
15321,Centuripe,"Via Matteotti, 150",95,False
15322,San Miniato Basso,"Via Vittorio Emanuele, 67",203,True
15323,Trieste,"Via Mazzini, 21",181,False
15324,Trieste,"Via San Nicolò, 30",157,False
15328,Ceolini,"Corso Umberto, 71",157,False
15330,Ottiglio,"Via Marconi, 53",139,False
15331,Milano,"Via Tortona, 27",100,False
15335,Trodena,"Piazza della Repubblica, 46",203,False
15337,Milano,"Via Solferino, 11",98,False
15338,Buchholz,"Piazza della Repubblica, 65",251,True
15339,Saint Pierre,"Via XX Settembre, 148",264,False
15340,Bergamo,"Via Colleoni, 9",153,True
15341,Aurelia Di Civitavecchia,"Via Marconi, 36",184,False
15343,Roccaromana,"Corso Italia, 59",119,False
15348,Alia,"Via Kennedy, 42",81,True
15350,Torino,"Via Garibaldi, 25",126,False
15351,Castellino Del Biferno,"Via Cavour, 131",197,False
15352,Savogna,"Via Marconi, 87",156,False
15355,Milano,"Via San Marco, 9",105,False
15356,Rivignano,"Via Garibaldi, 42",145,True
15359,Turri,"Via Marconi, 2",159,True
15360,Bari,"Via Imbriani, 19",145,False
15361,Reggio Calabria,"Via Tommaso Campanella, 63",138,True
15365,Gualdo Tadino,"Via Dante, 121",87,True
15366,Centola,"Via Matteotti, 23",99,True
15367,Siror,"Via Mazzini, 68",110,True
15369,Pontecchio Polesine,"Piazza Duomo, 95",99,True
15370,Vallemare Di Cepagatti,"Via Mazzini, 10",220,False
15372,Milano,"Piazza Duomo, 21",150,True
15375,Canepa,"Via Marconi, 103",173,True
15376,Venezia,"Lista di Spagna, 168",224,True
15378,Villastellone,"Corso Vittorio Emanuele II, 74",128,True
15380,Valle Aurina,"Via Garibaldi, 45",139,False
15381,Isola Fossara,"Piazza della Repubblica, 113",152,False
15386,Torino,"Via Roma, 315",153,False
15389,Milano,"Viale Monza, 125",112,True
15391,Sesta Godano,"Corso Vittorio Emanuele II, 74",231,True
15395,Bari,"Via Argiro, 93",256,False
15396,Bergamo,"Via XX Settembre, 91",133,False
15398,Firenze,"Via Por Santa Maria, 17",161,False
15399,Valmorbia,"Via Verdi, 10",159,False
15401,Trieste,"Via Roma, 7",268,False
15402,Poggio,"Piazza Duomo, 1",119,False
15403,Astrio,"Via Verdi, 23",95,False
15404,Bergamo,"Piazza Vecchia, 8",132,True
15405,Santa Margherita Di Belice,"Via Marconi, 91",146,False
15406,Venezia,"Calle del Forno, 3709",190,False
15407,Fossombrone,"Via Marconi, 104",148,False
15408,Montignano,"Via Cavour, 133",199,False
15409,Montanaro,"Via Roma, 18",87,False
15411,Bari,"Via Cognetti, 8",142,True
15417,Laas,"Via Mazzini, 141",116,False
15420,Milano,"Via Brera, 6",125,False
15421,Bertiolo,"Corso Umberto, 89",139,False
15423,Como,"Via Vittorio Emanuele, 58",117,True
15424,In Via Chiavelli,"Via Cavour, 117",121,False
15427,Napoli,"Via Luca Giordano, 32",95,True
15429,Casalduni,"Via Roma, 67",144,False
15431,Malpensa Aeroporto,"Via Verdi, 105",171,False
15432,Como,"Corso Vittorio Emanuele II, 28",84,False
15435,Milano,"Via Farini, 32",143,True
15437,Su Tilio',"Via Mazzini, 129",108,False
15439,Venezia,"Fondamenta delle Zattere, 1401",129,False
15441,Bosisio Parini,"Via Nazionale, 30",115,False
15444,Ceretto,"Corso Vittorio Emanuele II, 66",157,True
15445,San Vito Lo Capo,"Via Vittorio Emanuele, 114",99,True
15446,Milano,"Corso Magenta, 96",156,False
15447,Chiassa Superiore,"Piazza della Repubblica, 63",129,False
15448,Ceciliano,"Via Nazionale, 118",72,False
15450,Castiglioni,"Via Kennedy, 8",154,False
15451,Torino,"Piazza Castello, 1",122,True
15452,Milano,"Via Manzoni, 38",130,True
15453,Sant'Eraclio,"Via Vittorio Emanuele, 18",116,True
15454,Bergamo,"Corsarola, 3",166,True
15456,Ferrari Stazione Serino,"Piazza Duomo, 59",158,True
15462,Marlia,"Via Nazionale, 106",222,False
15463,Caprara D'Abruzzo,"Corso Umberto, 133",160,True
15466,Genova,"Via XX Settembre, 33",214,True
15467,Torino,"Via Santa Teresa, 5",217,False
15468,Glera,"Via Vittorio Emanuele, 64",117,False
15471,Firenze,"Via del Corso, 6",84,False
15472,Milano,"Via Dante, 12",85,True
15476,Sarro,"Via Marconi, 88",124,True
15477,Cadegliano,"Via Mazzini, 142",113,False
15480,Milano,"Corso Europa, 11",119,False
15481,Milano,"Via Montenapoleone, 8",203,False
15482,Torino,"Piazza Castello, 1",124,False
15484,Ponzano Magra,"Via Nazionale, 91",126,False
15485,Mercatello,"Via Cavour, 147",117,True
15487,Platt,"Via Vittorio Emanuele, 47",112,True
15492,Torino,"Via Maria Vittoria, 3",90,False
15495,Nulvi,"Via Cavour, 128",89,False
15496,Solbiate Arno,"Via Cavour, 61",192,False
15499,Bleggio Superiore,"Piazza Duomo, 68",131,True
15500,Bari,"Via Argiro, 93",231,False
15504,Borgonuovo Di Piuro,"Piazza Duomo, 52",61,True
15505,Reggio Calabria,"Via Osanna, 7",89,False
15506,Cerchio,"Corso Umberto, 40",171,True
15507,Venezia,"Strada Nova, 3829",174,False
15508,Noventa Di Piave,"Corso Italia, 21",132,False
15510,Ancona,"Piazza della Repubblica, 2",245,True
15513,Torino,"Corso San Maurizio, 25",126,False
15514,Brescia,"Corso Zanardelli, 34",131,False
15518,Venezia,"Calle della Mandola, 3703",98,False
15520,Torino,"Corso Giulio Cesare, 45",226,True
15523,Villarosa,"Via Nazionale, 127",73,False
15524,Foiano Di Val Fortore,"Via Vittorio Emanuele, 126",160,False
15525,Napoli,"Viale Augusto, 23",98,False
15526,Bari,"Via Imbriani, 19",114,False
15527,Poderia,"Corso Vittorio Emanuele II, 72",128,False
15528,Mormanno,"Via Marconi, 57",104,False
15529,Bergeggi,"Via Dante, 14",126,False
15531,Trigolo,"Corso Vittorio Emanuele II, 109",118,False
15532,Milano,"Corso di Porta Ticinese, 87",111,False
15533,Ilci,"Via Garibaldi, 129",126,False
15535,Budrio,"Corso Umberto, 101",106,True
15536,Milano,"Via Borgogna, 7",161,False
15538,Torino,"Via Arsenale, 17",135,True
15539,Milano,"Corso Porta Romana, 62",192,True
15551,Milano,"Via Montenapoleone, 8",216,True
15553,Milano,"Via Savona, 17",71,False
15554,Marina Grande Di Capri,"Corso Italia, 133",144,False
15556,Firenze,"Via Nazionale, 22",134,True
15558,Montalto Ligure,"Via Nazionale, 3",187,True
15559,Torino,"Via Roma, 315",200,False
15561,Venezia,"Calle del Forno, 3709",87,False
15562,Brescia,"Via Gramsci, 17",173,False
15563,Piedimonte,"Via Marconi, 149",174,False
15565,Firenze,"Borgo San Lorenzo, 17",92,True
15567,Passaggio Di Bettona,"Via Nazionale, 93",118,False
15568,Bosnasco,"Via Vittorio Emanuele, 48",176,False
15571,Errano,"Via Vittorio Emanuele, 61",98,False
15576,Ventoso,"Via Vittorio Emanuele, 121",122,True
15577,Bari,"Via Nicolai, 15",190,False
15579,Arabona,"Via Nazionale, 94",143,False
15580,Napoli,"Viale Augusto, 23",211,False
15584,Trieste,"Via Dante Alighieri, 10",227,True
15586,Torino,"Via della Consolata, 1",95,False
15589,Bergamo,"Via Borfuro, 6",120,False
15590,Gazoldo Degli Ippoliti,"Via Matteotti, 96",140,False
15591,Brusegana,"Corso Umberto, 103",114,False
15595,Brescia,"Piazza della Loggia, 1",125,False
15596,Mandolossa,"Via Kennedy, 47",91,False
15598,Lecce,"Via Giuseppe Libertini, 4",262,False
15600,Casteltermini,"Via Dante, 148",178,False
15605,Reggio Calabria,"Via Demetrio Tripepi, 93",146,True
15608,Caprarico,"Piazza Duomo, 26",105,True
15610,Piano,"Via Vittorio Emanuele, 61",161,False
15611,Fronti,"Via Matteotti, 98",95,True
15613,Milano,"Viale Monza, 125",146,True
15614,Piraino,"Via Dante, 39",233,False
15620,Venezia,"Calle della Mandola, 3703",99,False
15623,Caleppio,"Via Roma, 46",111,False
15625,Limbadi,"Via Matteotti, 128",70,False
15626,Napoli,"Via Caracciolo, 45",220,True
15627,Carceri,"Corso Vittorio Emanuele II, 137",126,False
15628,Milano,"Piazza Duomo, 21",117,False
15632,San Vittore,"Via Nazionale, 125",252,False
15635,Brescia,"Piazza della Loggia, 1",179,False
15636,Mansue',"Via Vittorio Emanuele, 144",87,True
15637,Firenze,"Via Roma, 1",222,False
15638,Pufels,"Via Marconi, 26",107,True
15639,Torino,"Via Santa Teresa, 5",195,True
15640,Corno Di Rosazzo,"Via Verdi, 16",130,False
15641,Ponte San Pietro,"Via Cavour, 66",132,True
15642,Milano,"Corso di Porta Ticinese, 87",223,False
15643,Venezia,"Calle del Forno, 3709",138,True
15647,Torino,"Via Garibaldi, 25",136,False
15651,Torino,"Via Monte di Pietà, 16",110,True
15652,Malnisio,"Via Nazionale, 67",66,False
15653,Como,"Corso Umberto, 93",141,True
15655,Genova,"Corso Italia, 12",122,True
15658,Lecce,"Via Umberto I, 13",154,False
15659,Brescia,"Corso Zanardelli, 34",202,False
15661,Penna San Giovanni,"Via Matteotti, 32",96,False
15662,Como,"Corso Umberto, 51",142,False
15664,Torino,"Via Bertola, 34",88,True
15667,Napoli,"Spaccanapoli, 18",240,False
15668,Susano,"Via Verdi, 73",109,True
15669,Novelle,"Corso Umberto, 84",137,False
15670,Torino,"Via Arsenale, 17",96,True
15672,Milano,"Via Paolo Sarpi, 45",263,True
15673,Torino,"Piazza Castello, 1",99,False
15674,Torino,"Via Maria Vittoria, 3",119,False
15676,Trieste,"Via Dante Alighieri, 10",221,True
15677,Brescia,"Via X Giornate, 20",250,True
15679,Genova,"Salita Santa Caterina, 3",145,True
15680,Napoli,"Via dei Mille, 40",156,False
15681,Venezia,"Fondamenta delle Zattere, 1401",224,False
15685,Lecce,"Viale Marche, 16",156,False
15687,Alica,"Via Dante, 43",101,False
15688,Prato Carnico,"Via Nazionale, 108",250,False
15690,Milano,"Corso Vercelli, 14",218,True
15691,Napoli,"Via dei Mille, 40",229,False
15692,Ancona,"Via Marconi, 19",66,False
15694,Beverino,"Via Mazzini, 42",89,True
15696,Como,"Via Nazionale, 59",105,True
15697,Milano,"Via della Moscova, 28",122,False
15701,Ruvo Del Monte,"Via Nazionale, 75",105,True
15704,San Michele In Bosco,"Via Vittorio Emanuele, 102",124,False
15707,Napoli,"Via Santa Lucia, 15",115,True
15710,Cassina Rizzardi,"Via Kennedy, 93",98,True
15711,Reggio Calabria,"Via Cimino, 6",128,True
15718,Badia Tedalda,"Corso Vittorio Emanuele II, 116",191,False
15721,Genova,"Vico del Ferro, 5",254,False
15722,Lurago Marinone,"Via Verdi, 48",210,True
15724,Vara,"Via Roma, 33",112,False
15727,Torino,"Via Maria Vittoria, 3",156,True
15728,Torino,"Via Carlo Alberto, 33",125,False
15729,Frassineto Po,"Via Vittorio Emanuele, 21",153,True
15732,Scacciano,"Via Cavour, 43",172,True
15733,Vitinia,"Via Marconi, 27",76,False
15734,Trieste,"Corso Italia, 6",103,True
15737,Venosa,"Via Mazzini, 122",128,False
15741,Ancona,"Via Garibaldi, 7",195,False
15742,Karnol,"Via Marconi, 135",179,False
15743,Pinarolo Po,"Via Mazzini, 27",66,False
15746,Belmonte Calabro,"Via Vittorio Emanuele, 40",90,False
15748,Milano,"Via Dante, 12",41,True
15749,Tagusens,"Via Marconi, 80",194,False
15750,Ambra,"Piazza Duomo, 64",97,False
15752,Reane,"Via XX Settembre, 114",156,True
15753,Reino,"Via Dante, 34",84,False
15754,Mugnano Del Cardinale,"Corso Vittorio Emanuele II, 44",179,True
15755,Ancarano,"Via Roma, 9",99,False
15757,Amblar,"Corso Umberto, 84",162,True
15758,Milano,"Via Borgogna, 7",130,True
15760,Milano,"Corso di Porta Ticinese, 87",117,False
15761,Torino,"Via Monte di Pietà, 16",141,False
15762,Magomadas,"Via Vittorio Emanuele, 141",145,False
15767,Gavirate,"Via Kennedy, 35",127,False
15769,Final Di Rero,"Via Verdi, 117",97,False
15770,Trieste,"Piazza Goldoni, 10",140,True
15773,Saint Pierre,"Via Matteotti, 135",151,True
15781,Castri Di Lecce,"Via XX Settembre, 89",153,False
15782,Garlenda,"Piazza della Repubblica, 139",113,False
15783,Cerretti,"Piazza Duomo, 23",153,False
15787,Veternigo,"Via Kennedy, 79",92,False
15788,Marina Di Melilli,"Corso Umberto, 106",129,False
15789,Monticello Brianza,"Via Vittorio Emanuele, 40",96,True
15790,Firenze,"Via del Corso, 6",98,False
15794,Villa Agnedo,"Via Roma, 1",112,False
15795,Spinetta Marengo,"Corso Vittorio Emanuele II, 35",148,False
15797,Lecce,"Via Umberto I, 13",152,False
15802,San Casciano,"Via XX Settembre, 121",101,True
15805,Tornaco,"Via Roma, 126",126,False
15806,Erula,"Piazza della Repubblica, 77",254,False
15807,Reggio Calabria,"Corso Garibaldi, 456",146,False
15810,Trieste,"Via San Nicolò, 30",96,False
15811,Montegiordano Marina,"Via XX Settembre, 60",212,False
15812,Torino,"Via Roma, 315",179,True
15813,Montesolaro,"Corso Umberto, 49",103,False
15814,Chievo,"Via Matteotti, 144",158,True
15815,Spercenigo,"Via Matteotti, 102",90,False
15816,Farnetta,"Piazza Duomo, 42",143,False
15817,Bergamo,"Largo Porta Nuova, 2",141,False
15818,Venezia,"Campo San Polo, 2102",95,False
15820,Satriano Di Lucania,"Via Marconi, 57",198,False
15821,Napoli,"Via Santa Lucia, 15",187,False
15823,Ancona,"Via Mazzini, 109",191,False
15825,Capriva Del Friuli,"Piazza Duomo, 133",112,False
15826,Milano,"Corso Porta Romana, 62",218,False
15828,Trieste,"Corso Cavour, 7",152,False
15833,Genova,"Corso Italia, 12",156,True
15836,Cotropagno,"Via XX Settembre, 137",206,False
15837,Torino,"Corso Vinzaglio, 14",87,False
15838,Fagnano Olona,"Via Matteotti, 49",138,False
15839,Marengo,"Via Mazzini, 47",117,False
15844,Bari,"Corso Cavour, 24",194,True
15845,Ubersetto,"Via XX Settembre, 29",145,True
15849,Torino,"Corso Matteotti, 11",84,True
15850,St. Valentin a. d. H.,"Via Kennedy, 116",149,False
15855,San Biagio In Padule,"Via Vittorio Emanuele, 126",97,False
15859,Lecce,"Via Palmieri, 72",118,False
15860,Pieve Tesino,"Via Nazionale, 5",206,False
15862,Firenze,"Via dei Calzaiuoli, 89",82,False
15863,Naxos,"Via Garibaldi, 137",139,True
15865,Masera' Di Padova,"Via Roma, 48",240,True
15866,Milano,"Via Manzoni, 38",167,False
15867,Vigano San Martino,"Via XX Settembre, 69",142,True
15871,Filare,"Via Dante, 113",143,False
15872,Napoli,"Via Diaz, 29",79,False
15873,Rio San Martino,"Via Roma, 60",161,False
15874,Milano,"Via Dante, 12",111,False
15875,Gallina,"Via Dante, 4",187,True
15876,Cineto Romano,"Piazza della Repubblica, 56",110,False
15877,Firenze,"Via Cavour, 21",163,False
15882,Firenze,"Borgo Ognissanti, 26",120,True
15883,Napoli,"Piazza Municipio, 1",155,True
15885,Crosia,"Piazza della Repubblica, 96",85,False
15886,Bagnolo Del Salento,"Via Kennedy, 9",156,True
15888,Montepulciano Stazione,"Via Nazionale, 21",149,False
15889,Cintello,"Via Dante, 15",123,False
15890,Grumolo Pedemonte,"Via Vittorio Emanuele, 101",118,False
15892,San Gregorio Nelle Alpi,"Via Mazzini, 140",154,True
15893,Bari,"Via Dante Alighieri, 27",124,True
15894,Como,"Via Verdi, 50",147,True
15895,Venezia,"Fondamenta delle Zattere, 1401",110,True
15897,Bari,"Via Roberto da Bari, 85",152,False
15900,Bergamo,"Corsarola, 3",58,True
15902,Genova,"Via XX Settembre, 33",155,False
15903,Milano,"Via Manzoni, 38",112,False
15904,Milano,"Corso Porta Romana, 62",249,True
